query_id,query_row,item_id,item_row,rank,попал,нашёлся,слов в запросе,пустой фильтр,"расстояние, км",близнецов по заголовку,покрытие заголовка
c45da1913bdd54af,699,dff2a232db327e51,155603,0,True,True,2,False,3.8987832248907637,1.0,1.0
3d83d8de8947c2a6,700,c2fd93513afefc12,19070,1,True,True,3,False,0.7046207408396256,3.0,0.5
8107785f3d699d3c,701,b06f3e9b3c49ba89,112948,0,True,True,3,False,0.3036503294718415,1.0,0.5
e1db8b724f4e0bae,702,87c2cdcd267a95e0,92683,1,True,True,2,True,6.04922045109778,1.0,0.5
0e28202f0b9334f7,703,17e8669051c4870e,67593,2,True,True,3,True,14.55521350263954,1.0,0.0
39fa0b37db2a1b17,704,d3c285b1d25f8fff,66010,55,False,True,2,False,12.90089842745628,35.0,0.0
de95c1dc8788f413,705,7956e14a9b084158,121953,1,True,True,3,False,2.4121617188492066,1.0,1.0
1fbd74faf7f5f2c4,706,3939ff551e5e1af1,62926,3,True,True,3,True,2.6592986072592235,1.0,0.0
eb52e91f51b74735,707,f99e5f3b42c0f587,3753,0,True,True,3,False,16.315084232039585,1.0,1.0
8a9ef4561cf4ff19,708,00bc8d42d78651d6,66659,3,True,True,2,True,7.221823606710878,1.0,1.0
458f75209f66eb52,709,b137adf2a7c94a85,49159,-1,False,False,1,False,0.02718259638142806,1.0,0.0
5215f81464166dbe,710,924c7cef9818d7ba,119111,0,True,True,2,True,0.18284696701708433,1.0,0.5
96ca195d4ea875aa,711,59d83f7c6bbf4c67,171455,0,True,True,2,False,3.2828829166615208,1.0,0.5
075fdcd8f5ae0249,712,15b38c24ea50a374,185368,1,True,True,4,True,7.600493656126256,27.0,0.25
2ec41467ab4952dc,713,364db6d71ad30e1a,113146,4,True,True,4,False,0.7633771286968332,5.0,0.0
5b6f921994173685,714,6d4547f4da481df5,150637,1,True,True,7,True,15.055367729148738,1.0,0.8
b3d7a2c4f0446877,715,70278de02e30174d,41187,1,True,True,2,True,1.3760860683489546,1.0,0.0
da11c304bf347661,716,912c56937df2a908,151989,1,True,True,3,False,1.2483578524425918,5.0,0.5
2f12a6c166e78e5f,717,e973e11410641498,153409,0,True,True,3,False,11.430054267954114,1.0,1.0
b9b8c9fe68590d63,718,cc86779540edaece,152136,3,True,True,4,True,1.1218458724768012,1.0,0.6666666666666666
60b06c81fe4f8e0f,719,2d20c3dd1b2c7c55,56734,9,True,True,4,True,6.157061107280195,1.0,0.3333333333333333
4fcd52057f997d63,720,01d6f341ec9a26c1,159792,0,True,True,2,False,1.8329047248327317,1.0,1.0
4fcd52057f997d63,720,6145cc34fcda6265,16639,8,True,True,2,False,3.1328631777856595,1.0,1.0
4fcd52057f997d63,720,5c9400f2afd50179,117777,15,True,True,2,False,18.357163067641714,1.0,1.0
dbcddcfc2775a755,721,631d914339e42645,142563,12,True,True,3,True,12.149641039132241,22.0,0.6666666666666666
dbcddcfc2775a755,721,27c6aa2460ace83c,50885,147,False,True,3,True,65.58901839396157,1.0,0.6666666666666666
dbcddcfc2775a755,721,84f1bf8f41d66209,128232,9,True,True,3,True,11.093814289702427,36.0,1.0
dbcddcfc2775a755,721,37a2100ab283e521,10737,7,True,True,3,True,9.378519786046281,1.0,1.0
dbcddcfc2775a755,721,1da5d44529eb5a22,104916,14,True,True,3,True,12.384786931406266,6.0,0.6666666666666666
dbcddcfc2775a755,721,982f516fbddfc9c1,33517,8,True,True,3,True,1.7088191731885942,1.0,1.0
dbcddcfc2775a755,721,8a0f61a80566ed04,72925,3,True,True,3,True,3.6271511965426035,97.0,1.0
dbcddcfc2775a755,721,a83c4ec4559cac76,59863,6,True,True,3,True,2.152485325737415,1.0,0.6666666666666666
dbcddcfc2775a755,721,f2aa2690526b9b03,122808,32,True,True,3,True,12.711226150719135,1.0,0.6666666666666666
dbcddcfc2775a755,721,f39788b6d64e17c1,129812,35,True,True,3,True,2.167985749441995,28.0,0.6666666666666666
dbcddcfc2775a755,721,a858d8dffc39a4c9,37400,5,True,True,3,True,3.327392621011151,2.0,0.6666666666666666
dbcddcfc2775a755,721,c1a04764d17c8e7e,71574,25,True,True,3,True,2.895341852249929,371.0,0.6666666666666666
4d2d16ef066a3cfa,722,c5f084339025a9c0,41341,0,True,True,3,True,0.17724980644643937,4.0,1.0
4d2d16ef066a3cfa,722,9d6abc7d2926768b,102308,4,True,True,3,True,9.02622247578394,1.0,1.0
4d2d16ef066a3cfa,722,605792fb8623e8b8,10705,3,True,True,3,True,0.14677359559171652,1.0,1.0
ab139f467c0f909f,723,a6e347b40492ebee,2829,0,True,True,2,False,0.7053712352933248,1.0,1.0
4839fa1cbb4dc88e,724,21324ffee30c5495,78653,9,True,True,6,True,0.9413807122621107,1.0,0.25
b656cf34fe4cf0c2,725,ec8f210748587ad2,3427,2,True,True,3,False,3.325220726011299,44.0,1.0
b656cf34fe4cf0c2,725,ebf997ca636031c9,6670,5,True,True,3,False,7.047975307881727,1.0,1.0
b3149ce9314e9640,726,b0411e0ba4fa8770,23054,0,True,True,3,True,0.3704194052892555,37.0,1.0
494b25c2489e4e87,727,1d4c2d3bddb51437,14211,0,True,True,2,False,0.5350264329831802,1.0,1.0
cba5c3929aac1f28,728,d5421516f6259578,41681,0,True,True,5,True,10.637721367639896,1.0,0.25
0b3cd42d2bedaf7b,729,ba47bd92e65d2f6a,95047,6,True,True,2,False,7.1915718473724315,1.0,1.0
0b3cd42d2bedaf7b,729,65e083026da89e30,171055,1,True,True,2,False,3.6068614918360877,43.0,1.0
0b3cd42d2bedaf7b,729,404bd3bce97679f7,61903,3,True,True,2,False,12.253922177414735,2.0,1.0
0b3cd42d2bedaf7b,729,63732b242cc431a1,143812,4,True,True,2,False,4.696543429956508,1.0,1.0
0b3cd42d2bedaf7b,729,f5694cf0bebb2d15,173910,10,True,True,2,False,11.75876687354896,1.0,0.0
0b3cd42d2bedaf7b,729,f9be99ba88ab15fb,94466,0,True,True,2,False,4.530967813543028,1.0,1.0
